지자체명,합계,가평군,강릉시,강진군,거제시,거창군,경산시,경주시,고령군,고성군,고양시,고창군,고흥군,곡성군,공주시,과천시,광명시,광양시,광주시,광주광역시,괴산군,구리시,구미시,군산시,군위군,군포시,금산군,김제시,김천시,김포시,김해시,나주시,남양주시,남원시,남해군,논산시,단양군,담양군,당진시,대구광역시,대전광역시,동두천시,동해시,목포시,무안군,밀양시,보령시,보성군,부산광역시,부안군,부여군,부천시,사천시,삼척시,상주시,서산시,서울특별시,서천군,성남시,성주군,세종자치시,수원시,순창군,순천시,시흥시,신안군,아산시,안동시,안산시,안성시,안양시,양산시,양주시,양평군,여수시,여주시,영광군,영암군,영월군,영천시,예산군,예천군,오산시,옥천군,완도군,완주군,용인시,울산광역시,원주시,음성군,의령군,의성군,의왕시,의정부시,이천시,익산시,인천광역시,임실군,장성군,장수군,장흥군,전주시,정선군,정읍시,제천시,증평군,진도군,진안군,진주시,진천군,창녕군,창원시,천안시,청도군,청송군,청양군,청주시,춘천시,충주시,칠곡군,태백시,태안군,통영시,파주시,평택시,포천시,포항시,하남시,하동군,함안군,함평군,합천군,해남군,홍성군,홍천군,화성시,화순군,횡성군
공급량,"174,574,525,627","110,513,423","7,393","12,121,095","730,782,212","153,292","725,227,279","272,529,923","56,669,511","162,403,860","2,697,910,993","199,594,216","99,273,748","31,903,065","351,888,940","253,617,782","1,091,328,584","2,700,725,269","1,079,083,377","4,594,344,823","50,521,053","520,977,841","4,806,428,608","2,430,681,711","32,143,704","776,337,246","60,761,316","219,023,403","186,388,911","457,095,640","1,147,305,711","205,457,725","1,042,767,603","56,006,077","57,128,669","322,191,305","38,580,896","33,510,400","955,899,796","8,321,839,624","4,551,714,892","97,514,318","134,811,643","900,510,646","117,513,844","82,652,990","213,055,363","25,593,138","12,657,436,646","234,725,781","1,669,064,059","1,614,967,989","391,123,095","45,265,969","100,919,773","826,959,072","26,155,911,110","122,009,468","3,546,456,922","39,766,553","450,446,006","3,721,126,421","6,377,772","491,474,426","970,146,335","20,740,009","1,774,299,172","24,419,677","4,562,770,330","384,734,681","2,513,476,554","800,311,499","462,671,324","29,529,801","9,245,802,498","174,643,792","40,150,200","274,787,019","3,981,735","300,170,872","33,723,548","28,848,491","528,471,825","4,466,455","24,417,866","132,276,598","2,065,540,292","15,537,564,917","817,768,392","294,880,475","10,098,209","322,068","256,442,022","1,146,724,003","458,423,499","511,315,487","12,149,134,791","18,989,715","50,064,345","41,058,467","47,344,140","2,070,255,554","115,986,183","328,851,040","1,796,512","92,574,607","40,304,863","8,225,724","473,768,703","176,211,644","142,348,474","1,848,105,365","1,813,686,820","78,416,487","67,783,183","16,663,945","2,957,019,355","87,631,404","473,922,151","329,573,663","240,368,731","266,488,290","580,798,038","1,107,700,459","1,476,518,640","261,930,282","3,000,637,694","472,793,522","44,662,981","2,437,701,532","9,043,350","53,220,266","43,235,177","166,435,142","11,656,518","2,235,813,416","133,658,011","79,702,878"
1993-02,"290,782,261",0,0,0,"710,610","3,165",0,"4,670","22,510","260,640","1,256,427",0,0,0,"115,040","505,560",0,"4,751,390",0,0,0,"636,454","3,712,591","2,698,390",0,"453,224",0,"80,000","299,120",0,"36,100",0,"1,044,770",0,0,"486,139",0,0,0,"22,909,373","171,228",0,"380,643",0,0,0,0,0,"35,881,395",0,"7,260,606","1,399,880","319,037","262,579",0,0,"80,277,980",0,"5,956,377",0,"601,588","6,462,306",0,"670,630","181,479",0,"450,196",0,"6,943,230",0,"6,425,568",0,0,"18,994","14,572,355",0,0,0,"30,150",0,0,0,"371,478",0,0,0,"1,034,639","23,239,732",0,0,0,0,"158,707","1,821,990",0,"730,031","32,956,870",0,0,0,0,"2,419,974","291,369","28,800",0,0,0,0,0,0,0,"4,317,441","1,123,524",0,0,0,"1,872,537",0,"859,160","184,674","985,809",0,"1,182,972",0,"887,169",0,"7,435,105","517,631",0,0,0,0,0,0,0,"110,255",0,0
1993-03,"327,930,650",0,0,0,"785,303","3,284",0,"4,487","22,600","278,431","1,295,500",0,0,0,"141,230","568,406",0,"5,307,038",0,0,0,"691,180","4,116,804","2,910,630",0,"468,475",0,"155,000","279,400",0,"41,600",0,"1,151,259",0,0,"541,048",0,0,0,"24,845,390","227,258",0,"421,426",0,0,0,0,0,"40,426,662",0,"7,731,309","1,545,918","380,729","288,394",0,0,"93,819,288",0,"7,087,392",0,"609,509","7,185,893",0,"486,770","204,146",0,"493,717",0,"7,779,418",0,"7,193,715",0,0,"24,952","16,451,004",0,0,0,"26,543",0,0,0,"406,960",0,0,0,"1,101,551","26,786,133",0,0,0,0,"208,425","1,951,269",0,"792,003","36,651,340",0,0,0,0,"2,638,504","298,217","74,400",0,0,0,0,0,0,0,"4,538,934","1,219,611",0,0,0,"2,140,158",0,"930,761","204,784","1,003,384",0,"1,278,929",0,"957,629",0,"8,060,728","579,208",0,0,0,0,0,0,0,"116,614",0,0
1993-04,"315,162,113",0,0,0,"788,271","3,215",0,"5,224","22,010","298,004","1,355,845",0,0,0,"143,929","564,680",0,"5,127,815",0,0,0,"680,550","4,166,741","2,890,130",0,"643,402",0,"150,000","277,880",0,"42,200",0,"1,107,250",0,0,"553,422","34,000",0,0,"24,056,033","184,560",0,"407,832",0,0,0,0,0,"39,636,430",0,"7,582,631","1,399,190","426,076","276,721",0,0,"90,006,173",0,"7,085,335",0,"626,884","7,141,173",0,"658,870","4,057,372",0,"482,131",0,"8,365,126",0,"7,131,125",0,0,"22,933","17,328,025",0,0,0,"22,800",0,0,0,"388,590",0,0,0,"1,117,844","16,020,898",0,0,0,0,"355,526","1,898,600",0,"764,320","35,113,646",0,0,0,0,"2,590,434","313,782","150,200",0,0,0,0,0,0,0,"4,550,093","1,199,120",0,0,0,"2,054,106",0,"814,737","209,472","818,642",0,"1,213,125",0,"1,028,557",0,"8,111,766","585,437",0,0,0,0,0,0,0,"111,230",0,0
1993-05,"322,249,440",0,0,0,"828,193","3,026",0,"5,293","23,100","293,646","1,484,717",0,0,0,"148,321","596,850",0,"5,371,734",0,0,0,"736,094","4,271,183","2,945,790",0,"1,255,580",0,"155,000","345,720",0,"40,800",0,"1,267,389",0,0,"544,801","31,400",0,0,"25,911,872","191,286",0,"421,426",0,0,0,0,0,"39,808,762",0,"7,930,458","1,545,480","387,414","310,531",0,0,"93,052,489",0,"7,720,411",0,"659,363","7,442,237",0,"562,060","702,379",0,"568,380",0,"8,174,420",0,"7,180,577",0,0,"26,455","17,716,840",0,0,0,"16,243",0,0,0,"401,189",0,0,0,"1,097,403","15,130,695",0,0,0,0,"452,464","1,959,070",0,"789,492","37,287,650",0,0,0,0,"2,663,439","260,952","173,600",0,0,0,0,0,0,0,"4,781,048","1,309,503",0,0,0,"2,176,009",0,"834,118","217,565","704,683",0,"1,201,614",0,"1,142,744",0,"8,236,598","636,181",0,0,0,0,0,0,0,"115,703",0,0
1993-06,"335,994,737","14,618",0,0,"861,114","3,441",0,"5,955","23,200","276,783","1,506,810",0,0,0,"186,615","605,080",0,"5,283,938",0,0,0,"734,012","4,408,621","2,851,710",0,"1,876,854",0,"150,000","342,390",0,"43,500",0,"1,157,229",0,0,"531,074","57,400",0,0,"25,009,632","186,912",0,"407,832",0,0,0,0,0,"39,262,601",0,"7,950,010","1,486,360","389,585","316,350",0,0,"101,587,315",0,"7,575,461",0,"650,508","7,257,554",0,"571,964","670,206",0,"540,830",0,"8,406,978",0,"6,173,412",0,0,"21,570","18,434,519",0,0,0,"15,176",0,0,0,"415,076",0,0,0,"1,133,489","20,998,792",0,0,0,0,"577,489","1,950,330",0,"770,173","37,390,025",0,0,0,0,"2,707,958","236,914","168,000",0,0,0,0,0,0,0,"4,787,685","1,404,324",0,0,0,"2,365,012",0,"1,075,983","209,539","697,777",0,"1,243,316",0,"1,214,251",0,"8,030,336","659,808",0,0,0,0,0,0,0,"123,341",0,0
1993-07,"339,142,768","5,441",0,0,"902,507","2,906",0,"4,948","23,000","287,231","1,679,540",0,0,0,"161,421","656,161",0,"5,354,312",0,0,0,"987,260","4,505,458","2,945,600",0,"2,133,123",0,"167,502","345,390",0,"45,300",0,"1,296,271",0,0,"545,178",0,0,0,"24,870,502","176,152",0,"421,426",0,0,0,0,0,"39,064,627",0,"8,327,416","1,516,400","441,325","309,691",0,0,"99,993,296",0,"8,072,690",0,"699,751","6,873,197",0,"591,029","671,327",0,"583,447",0,"8,970,781",0,"6,480,720",0,0,"21,580","19,219,203",0,0,0,"15,597",0,0,0,"426,215",0,0,0,"1,205,938","15,808,160",0,0,0,0,"824,562","2,011,000",0,"792,962","42,627,400",0,0,0,0,"2,922,396","260,822","173,600",0,0,0,0,0,0,0,"4,971,641","1,598,989",0,0,0,"2,151,506",0,"886,866","285,959","706,446",0,"1,262,527",0,"1,326,583",0,"8,703,356","688,704",0,0,0,0,0,0,0,"138,430",0,0
1993-08,"337,492,958","4,675",0,0,"881,307","3,302",0,"4,016","23,850","285,388","1,717,896",0,0,0,"150,829","624,717",0,"5,544,705",0,0,0,"1,118,484","4,381,024","3,038,890",0,"2,129,897",0,"179,238","350,140",0,"45,800",0,"1,538,276",0,0,"561,141",0,0,0,"24,909,513","214,072",0,"421,426",0,0,0,0,0,"41,814,704",0,"8,302,592","1,533,912","488,771","298,701",0,0,"93,199,742",0,"7,976,554",0,"631,777","7,716,510",0,"631,029","639,483",0,"588,887",0,"8,670,981",0,"6,414,474",0,0,"44,219","19,693,196",0,0,0,"13,184",0,0,0,"402,005",0,0,0,"1,173,093","15,394,030",0,0,0,0,"829,924","2,047,099",0,"786,688","43,684,900",0,0,0,0,"2,851,242","276,539","173,600",0,0,0,0,0,0,0,"4,799,984","1,481,384",0,0,0,"2,406,941",0,"1,061,820","291,239","750,265",0,"1,291,686",0,"1,337,360",0,"8,834,104","695,311",0,0,0,0,0,0,0,"136,442",0,0
1993-09,"338,007,736","3,975",0,0,"859,364","3,192",0,"5,457","20,010","296,288","1,658,737",0,0,0,"102,631","597,920",0,"5,413,565",0,0,0,"1,146,704","4,408,199","2,970,420",0,"2,242,215",0,"209,000","303,300",0,"42,600",0,"1,483,080",0,0,"540,119",0,0,0,"23,118,817","165,248",0,"407,832",0,0,0,0,0,"36,813,344","23,800","7,996,538","1,474,830","530,033","299,637",0,0,"96,513,006",0,"7,879,454",0,"531,723","7,381,486",0,"571,964","658,471",0,"593,429",0,"8,560,600",0,"6,075,490",0,0,"6,077","19,573,687",0,0,0,"13,323",0,0,0,"413,885",0,0,0,"1,144,757","23,798,755",0,0,0,0,"819,326","2,026,230",0,"776,913","41,869,223",0,0,0,0,"2,791,186","265,712","174,896",0,0,0,0,0,0,0,"4,793,838","1,424,589",0,0,0,"2,534,803",0,"987,487","284,843","703,536",0,"1,222,323",0,"1,294,293",0,"8,399,287","636,182",0,0,0,0,0,0,0,"150,107",0,0
1993-10,"354,633,476","3,831",0,0,"860,860","3,285",0,"5,597","16,260","296,882","1,700,900",0,0,0,"115,570","590,150",0,"5,470,519",0,0,0,"1,124,576","4,301,708","3,069,434",0,"2,115,238",0,"158,693","318,290",0,"40,200",0,"1,514,395",0,0,"527,118",0,0,0,"25,257,757","205,088",0,"421,426",0,0,0,0,0,"42,011,870","43,400","8,205,321","1,515,961","644,429","295,001",0,0,"100,141,219",0,"7,788,084",0,"696,153","7,725,844",0,"591,029","613,549",0,"566,817",0,"8,220,115",0,"5,865,444",0,0,"24,556","19,180,717",0,0,0,"8,097",0,0,0,"412,980",0,0,0,"1,127,666","27,592,542",0,0,0,0,"794,718","2,083,320",0,"876,699","42,700,850",0,0,0,0,"2,772,993","272,398","188,287",0,0,0,0,0,0,0,"4,664,515","1,450,313",0,"1,049,800",0,"2,530,776",0,"892,793","286,737","745,583",0,"1,273,242",0,"1,346,748",0,"8,530,862","648,730",0,0,0,0,0,0,0,"135,541",0,0
1993-11,"345,674,308","3,441",0,0,"828,708","3,387",0,"4,521","24,640","288,024","1,664,630",0,0,0,"112,100","568,229",0,"5,111,540",0,0,0,"1,098,968","4,295,835","2,822,794",0,"2,083,686",0,"180,207","362,850",0,"40,600",0,"1,515,608",0,0,"516,608",0,0,0,"25,921,793","246,572",0,"407,832",0,0,0,0,0,"40,421,488","53,843","7,817,106","1,397,200","588,665","265,083",0,0,"96,968,888",0,"7,637,556",0,"742,518","7,648,238",0,"571,964","641,799",0,"561,462",0,"8,227,261",0,"5,843,014",0,0,"27,893","18,389,455",0,0,0,"8,665",0,0,0,"433,167",0,0,0,"1,107,067","28,764,674",0,0,0,0,"763,214","2,071,870",0,"759,607","40,327,869",0,0,0,0,"2,589,328","305,975","200,565",0,0,0,0,0,0,0,"4,792,943","1,419,285",0,0,0,"2,389,544",0,"1,034,045","260,837","761,743",0,"1,268,779",0,"1,688,117",0,"8,012,403","626,332",0,0,0,0,0,0,0,"182,273",0,0
1993-12,"394,544,205","4,184",0,0,"864,529","3,304",0,"4,164","22,990","286,185","2,132,205",0,0,0,"101,631","573,220",0,"5,299,890",0,0,0,"1,168,638","5,148,072","3,062,120",0,"2,088,461",0,"198,514","356,160",0,"39,800",0,"1,513,651",0,0,"539,956","13,800",0,0,"24,683,086","203,925",0,"421,426",0,0,0,0,0,"36,120,167","74,046","8,135,700","1,543,233","633,501","277,883",0,0,"90,404,677",0,"7,990,852",0,"698,110","7,808,658",0,"591,030","717,030",0,"597,848",0,"8,614,307",0,"6,032,555",0,0,"24,247","19,130,166",0,0,0,"9,993",0,0,0,"461,103",0,0,0,"1,190,260","28,018,416",0,0,0,0,"803,811","2,198,506",0,"814,174","42,342,705",0,0,0,0,"2,831,396","319,218","231,177",0,0,0,0,0,0,0,"5,006,469","1,389,072",0,"1,067,200",0,"2,283,512",0,"807,864","269,858","849,057",0,"1,251,672",0,"1,581,508",0,"8,531,931","613,088",0,"53,350,817",0,0,0,0,0,"197,477",0,0
1994-01,"343,519,872",0,0,0,"865,444","3,140",0,"3,891","25,130","282,559","1,808,922",0,0,0,"112,520","559,195",0,"5,341,510",0,0,0,"1,077,119","4,609,451","2,944,501",0,"2,179,714",0,"205,290","337,520",0,"40,600",0,"1,420,766",0,0,"592,656",0,0,0,"22,471,496","196,252",0,"421,426",0,0,0,0,0,"40,859,731","78,102","8,187,960","1,537,260","609,255","289,551",0,0,"93,271,885",0,"7,838,838",0,"729,832","7,885,620",0,"601,103","709,405",0,"566,850",0,"8,203,757",0,"5,912,629",0,0,"24,274","19,437,944",0,0,0,"11,404",0,0,0,"461,156",0,0,0,"1,196,947","28,911,170",0,0,0,0,"808,397","2,164,800",0,"809,546","40,576,310",0,0,0,0,"2,824,451","313,869","235,004",0,0,0,0,0,0,0,"4,855,134","1,437,590",0,"179,800",0,"2,761,880",0,"931,137","275,013","913,628",0,"1,234,430",0,"1,557,367",0,"8,007,286","628,535",0,0,0,0,0,0,0,"181,920",0,0
1994-02,"309,072,214",0,0,0,"782,058","2,063",0,"4,094","20,570","253,417","1,665,220",0,0,0,"101,631","532,656",0,"4,750,760",0,0,0,"978,438","4,054,429","2,655,600",0,"1,952,412",0,"194,706","292,800",0,"37,200",0,"1,188,245",0,0,"558,581","32,900",0,0,"20,460,417","159,400",0,"433,320",0,0,0,0,0,"37,090,291","71,200","7,291,635","1,373,370","530,442","252,194",0,0,"83,353,650",0,"6,615,198",0,"609,267","7,210,111",0,"605,150","711,755",0,"535,508",0,"7,278,640",0,"5,436,990",0,0,"19,796","17,339,526",0,0,0,"12,499",0,0,0,"481,982",0,0,0,"1,051,756","24,981,310",0,0,0,0,"741,631","2,081,099",0,"723,015","37,432,815",0,0,0,0,"2,467,940","354,355","226,621",0,0,0,0,0,0,0,"4,285,398","1,300,350",0,"162,400",0,"2,327,797",0,"890,944","240,174","897,305",0,"1,080,780",0,"1,381,058",0,"7,802,377","529,319",0,0,0,0,0,0,0,"183,649",0,0
1994-03,"345,513,585",0,0,0,"871,300","2,573",0,"5,050","21,660","285,623","2,033,586",0,0,0,"116,150","589,597",0,"5,264,470",0,0,0,"1,132,170","4,824,032","3,020,051",0,"2,170,150",0,"226,793","360,470",0,"41,100",0,"1,381,777",0,0,"637,213","17,700",0,0,"23,592,336","185,905",0,"543,833",0,0,0,0,0,"40,062,341","73,618","8,123,487","1,537,480","631,763","270,905",0,0,"95,729,580",0,"7,150,350",0,"769,827","8,030,975",0,"706,150","828,020",0,"586,322",0,"8,712,753",0,"6,191,508",0,0,"24,873","18,917,750",0,0,0,"11,326",0,0,0,"557,071",0,0,0,"1,180,490","25,298,375",0,0,0,0,"847,604","2,310,837",0,"801,102","42,469,759",0,0,0,0,"2,807,235","328,392","246,405",0,0,0,0,0,0,0,"4,922,597","1,395,160",0,"179,800",0,"2,534,914",0,"1,050,143","259,482","878,429",0,"1,298,679",0,"1,578,147",0,"8,085,477","602,215",0,0,0,0,0,0,0,"198,705",0,0
1994-04,"343,156,320",0,0,0,"857,549","2,733",0,"4,950","19,730","309,454","2,049,320",0,0,0,"112,520","593,044",0,"5,188,572",0,0,0,"1,149,924","4,772,172","2,922,630",0,"2,166,608",0,"247,389","354,930",0,"40,700",0,"1,670,280",0,0,"595,588",0,0,0,"22,907,142","171,629",0,"537,518",0,0,0,0,0,"38,895,651","76,186","7,930,851","1,443,701","626,582","244,005",0,0,"95,114,203",0,"7,526,256",0,"730,561","8,253,227",0,"662,070","800,017",0,"600,978",0,"8,711,493",0,"6,253,797",0,0,"25,856","17,735,079",0,0,0,"7,944",0,0,0,"562,727",0,0,0,"1,899,024","26,474,975",0,0,0,0,"867,170","2,333,656",0,"783,664","41,449,107",0,0,0,0,"2,715,621","278,367","487,302",0,0,0,0,0,0,0,"4,792,660","1,452,496",0,"186,000",0,"3,004,258",0,"1,132,218","306,868","666,887",0,"1,218,603",0,"1,737,594",0,"7,657,960","630,086",0,0,0,0,0,0,0,"206,238",0,0
1994-05,"355,457,570",0,0,0,"931,004","2,654",0,"5,258","25,240","288,029","2,249,093",0,0,0,"116,150","731,490",0,"5,388,076",0,0,0,"1,203,664","4,851,565","3,049,040",0,"2,268,589",0,"244,111","368,920",0,"41,900",0,"1,440,302",0,0,"639,270","2,300",0,0,"25,813,583","183,445",0,"612,394",0,0,0,0,0,"42,095,380","75,168","8,366,734","1,541,600","607,387","253,001",0,0,"94,576,571",0,"8,045,019",0,"709,637","8,714,416",0,"752,720","859,235",0,"649,183",0,"9,230,864",0,"6,429,893",0,0,"23,991","19,644,825",0,0,0,"15,001",0,0,0,"586,120",0,0,0,"2,001,293","24,925,056",0,0,0,0,"908,621","2,441,868",0,"818,732","43,502,800",0,0,0,0,"2,859,245","233,145","322,537",0,0,0,0,0,0,0,"5,025,479","1,529,534",0,"197,160",0,"3,362,569",0,"1,132,329","315,554","677,080",0,"1,250,282",0,"1,772,132",0,"7,659,961","658,219",0,0,0,0,0,0,0,"231,152",0,0
1994-06,"362,924,910",0,0,0,"945,984","2,603","784,465","5,374","23,920","309,619","2,498,750","3,474",0,0,"105,261","775,070",0,"5,722,950",0,0,0,"1,252,085","5,035,432","2,973,900",0,"2,257,064",0,"270,734","322,340",0,"42,600",0,"1,665,333",0,0,"653,208","20,100",0,0,"23,841,475","183,166",0,"746,659",0,0,0,0,0,"39,669,344","86,978","8,321,259","1,494,776","564,043","255,965",0,0,"100,732,827",0,"7,932,258",0,"739,983","8,744,290",0,"605,450","883,888",0,"625,588",0,"9,195,393",0,"6,747,092",0,0,"31,486","19,603,931",0,0,0,"8,418",0,0,0,"582,295",0,0,0,"2,096,047","23,824,506",0,0,0,0,"944,472","2,216,381",0,"798,076","43,307,676",0,0,0,0,"2,757,405","226,900","313,680",0,0,0,0,0,0,0,"4,903,599","1,642,663",0,"195,600",0,"3,508,906",0,"1,257,888","329,925","723,431",0,"1,215,997",0,"1,919,830",0,"7,524,011","706,171",0,"5,000,000",0,0,0,0,0,"244,916",0,0
1994-07,"400,300,029",0,0,0,"1,123,888","2,799","868,067","8,189","28,250","337,325","2,919,370","69,751",0,0,"175,020","924,058",0,"6,177,224",0,"10,018,088",0,"1,341,591","5,688,093","3,078,523",0,"2,568,475",0,"325,275","338,580",0,"46,200",0,"1,798,953",0,0,"696,338","63,800",0,0,"28,864,764","190,836",0,"709,077",0,0,0,0,0,"40,601,038","116,805","8,809,015","1,505,950","660,041","271,980",0,0,"105,539,590",0,"9,050,644",0,"778,912","9,258,449",0,"904,308","948,663",0,"649,297",0,"10,353,073","54,811","7,440,669",0,0,"28,727","22,686,113",0,0,0,"9,156","53,646",0,0,"587,995",0,0,0,"2,473,213","19,840,798",0,0,0,0,"1,043,853","2,331,834",0,"833,434","45,550,410",0,0,0,0,"2,876,588","265,413","508,499",0,0,0,0,0,0,0,"5,562,113","1,728,939",0,"207,080",0,"4,484,842",0,"1,679,092","341,737","787,479",0,"1,204,548",0,"2,308,155",0,"8,039,220","719,891",0,"8,559,579",0,0,0,0,0,"281,896",0,0
1994-08,"402,328,910",0,0,0,"1,008,145","2,545",0,"8,996","29,000","312,177","2,857,027","75,010",0,0,"208,702","863,660",0,"5,934,416",0,"10,395,763",0,"1,330,805",0,"3,056,790",0,"2,534,957",0,"302,459","347,180",0,"44,700",0,"1,861,771",0,0,"668,986","95,000",0,0,"27,768,819","230,135",0,"627,363",0,0,0,0,0,"43,482,700","111,676","8,819,710","1,548,022","675,678","265,854",0,0,"110,556,309",0,"8,819,443",0,"911,697","9,445,291",0,"977,453","1,005,797",0,"639,250",0,"9,298,083","204,871","7,131,730",0,0,"30,174","21,299,408",0,0,0,"8,949",0,0,0,"538,719",0,0,0,"2,341,509","27,007,655",0,0,0,0,"1,037,730","2,525,543",0,"857,633","44,189,367",0,0,0,0,"2,908,502","289,237","475,045",0,0,0,0,0,0,0,"5,461,055","1,746,622",0,"212,040",0,"3,990,170",0,"1,350,121","149,034","794,625",0,"1,219,882",0,"2,213,287",0,"7,650,890","690,993",0,"8,591,345",0,0,0,0,0,"291,405",0,0
1994-09,"387,036,052",0,0,0,"1,038,811","2,924","1,065,210","7,216","28,330","334,269","2,653,296","57,856",0,0,"184,045","790,680",0,"5,734,210",0,"7,396,470",0,"1,252,000","4,765,978","2,976,310",0,"2,422,878",0,"274,911","330,160",0,"104,300",0,"1,713,781",0,0,"591,454","26,600",0,0,"27,838,276","186,429",0,"608,774",0,0,0,0,0,"39,932,590","99,963","8,474,965","1,478,685","676,988","264,060",0,0,"98,561,320",0,"8,240,739",0,"712,613","8,726,132",0,"858,675","1,133,747",0,"590,134",0,"8,787,142","175,363","6,622,306",0,0,"27,653","20,152,625",0,0,0,"7,758","562,459",0,0,"528,869",0,0,0,"2,182,733","37,600,678",0,0,0,0,"928,686","2,470,267",0,"890,818","41,270,200",0,0,0,0,"2,820,623","289,510","453,903",0,0,0,0,0,0,0,"5,036,027","1,699,319",0,"210,000",0,"3,687,183",0,"1,660,569","357,984","793,625",0,"1,172,888",0,"1,985,861",0,"5,840,381","673,011",0,"5,744,710",0,0,0,0,0,"267,122",0,0
1994-10,"389,007,797",0,0,0,"1,026,449","2,776","1,033,657","5,899","24,570","314,307","2,711,338","43,665",0,0,"177,910","817,958",0,"5,351,215",0,"8,679,800",0,"1,280,213","4,877,199","3,032,097",0,"2,446,333",0,"242,033","313,900",0,"74,900",0,"1,745,090",0,0,"605,414","9,000",0,0,"26,520,994","221,096",0,"546,614",0,0,0,0,0,"42,235,041","110,027","8,471,084","1,523,258","678,087","278,130",0,0,"98,445,436",0,"8,209,704",0,"748,773","8,916,785",0,"866,789","1,572,657",0,"606,998",0,"9,602,585","179,208","6,613,689",0,0,"28,089","21,073,889",0,0,0,"8,242","486,820",0,0,"572,804",0,0,0,"2,213,979","35,227,575",0,0,0,0,"950,285","2,488,451",0,"823,674","41,877,608",0,0,0,0,"2,889,939","299,818","454,371",0,0,0,0,0,0,0,"5,163,503","1,926,919",0,"217,000",0,"3,235,935",0,"1,112,243","158,923","880,038",0,"1,266,211",0,"2,002,885",0,"4,406,860","621,601",0,"7,186,763",0,0,0,0,0,"270,694",0,0
1994-11,"1,218,893,787",0,0,0,"1,010,567","3,054","1,037,435","5,056","25,880","298,158","2,741,672","43,266",0,0,"206,130","697,150",0,"198,408,527",0,"8,319,529",0,"1,228,570","4,832,359","2,977,460",0,"2,382,106",0,"226,250","362,830",0,"71,500",0,"1,706,583",0,0,"619,212","34,000",0,0,"28,307,111","226,499",0,"606,348",0,0,"244,745",0,0,"40,949,610","98,982","8,336,656","1,500,450","673,584","270,336",0,0,"101,341,805",0,"8,341,438",0,"817,949","8,340,739",0,"947,479","1,525,416",0,"592,562",0,"9,378,273","218,823","6,122,771",0,0,"28,014","130,810,196",0,0,0,"7,755","101,130",0,0,"624,084",0,0,0,"2,153,778","557,501,963",0,0,0,0,"907,015","2,416,758",0,"806,985","38,744,021",0,0,0,0,"2,843,738","277,315","439,227",0,0,0,0,0,0,0,"4,926,410","1,690,463",0,"210,000",0,"3,039,608",0,"1,425,665","160,830","833,413",0,"1,252,859",0,"1,948,202",0,"3,749,791","799,868",0,"14,855,356",0,0,0,0,0,"260,473",0,0
1994-12,"511,310,153",0,0,0,"1,017,609","2,857","1,123,131","5,453","25,170","311,721","2,942,238","96,662",0,0,"201,971","734,380",0,"5,072,489",0,"10,988,600",0,"1,251,674","5,024,253","2,965,760",0,"2,482,608",0,"241,550","271,880",0,"71,700",0,"1,720,716",0,0,"632,070","12,200",0,0,"27,056,198","201,238",0,"625,000",0,0,0,0,0,"39,973,907","93,708","8,340,735","1,522,300","675,039","256,578",0,0,"94,573,026",0,"8,893,259",854,"737,989","8,858,900",0,"908,380","1,541,646",0,"612,539",0,"9,289,130","178,396","6,518,756",0,0,"29,835","20,911,130",0,0,0,"10,828","352,095",0,0,"601,899",0,0,0,"130,241,889","39,662,135",0,0,0,0,"930,497","2,485,318",0,"845,835","40,255,215",0,0,0,0,"2,888,715","286,321","540,574",0,0,0,0,0,0,0,"5,064,972","1,807,940",0,"217,000",0,"5,154,548",0,"1,279,857","163,085","885,209",0,"1,298,064",0,"2,106,231",0,"4,083,039","883,127",0,0,0,0,0,0,0,"270,525",0,0
1995-01,"383,400,650",0,0,0,"1,055,633","2,457","1,255,767","5,867","22,960","274,204","2,905,250","95,190",0,0,"188,477","718,490",0,"4,904,937","362,490","22,398,458",0,"1,285,610","9,792,874","2,880,347",0,"2,420,818",0,"235,383","295,800",0,"62,200",0,"1,715,508",0,0,"588,162","6,800",0,0,"18,402,890","198,856",0,"632,187",0,0,0,0,0,"40,787,020","89,108","8,148,701","1,492,280","663,870","279,212","176,040",0,"96,428,436",0,"8,652,233","2,225","735,863","8,285,435",0,"782,634","2,084,381",0,"696,668",0,"3,946,220","176,841","6,064,577",0,0,"27,985","19,801,987",0,0,"26,481","14,258","683,450",0,"10,140","558,784",0,0,0,"2,299,400","36,264,104",0,0,0,0,"902,923","2,503,168",0,"795,999","39,960,300",0,0,0,0,"2,827,703","340,427","546,247",0,0,0,0,0,0,"80,170","5,122,197","1,805,933",0,"217,000",0,"2,940,620",0,"1,343,064","222,380","971,514",0,"1,345,326",0,"2,018,938",0,"4,797,311","917,012",0,"1,591,187",0,0,0,0,0,"265,283",0,0
